Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
43,103.28061224489795,35,4,36,4,10,2210
44,104.01978973407545,33,4,66,7,1710,510
45,102.46586345381526,66,7,40,3,110,2210
46,136.8941338221815,67,3,50,7,1410,1110
47,91.91721854304636,67,5,32,4,10,310
48,114.00302637267617,53,7,54,6,1310,1510
49,112.15708622398414,65,3,69,3,1010,1110
50,109.6318228630278,42,3,60,4,810,2310
51,112.6697699890471,46,6,60,5,710,1610
52,105.43946574752262,37,4,47,3,1910,1610
53,110.86437104708362,49,6,56,3,310,1310
54,260.1286735504369,30,3,63,6,210,2410
55,265.68777707409754,59,6,38,6,1910,610
56,111.3127147766323,31,7,42,6,10,2310
57,111.43571812802583,49,4,41,6,1410,710
58,113.12950138504155,46,4,60,6,310,2410
59,107.89263278126785,41,7,40,6,1210,610
60,111.2606149341142,58,7,47,6,910,1810
61,266.889651531151,65,7,37,5,1710,1010
62,113.86724137931034,52,6,59,6,1310,2410
63,119.94869565217391,43,4,65,4,10,1710
64,110.02042042042042,64,7,55,4,510,1510
65,116.56626506024097,69,6,51,4,1110,410
66,105.60457093574817,30,5,36,7,1810,2310
67,109.88841016803102,37,4,64,3,1510,2010
68,265.94675701839304,69,4,36,4,1210,1410
69,100.38695917123705,39,3,34,3,510,2310
70,108.59053597295993,36,3,64,7,1810,910
71,119.06077348066299,38,4,62,6,110,2210
72,105.356290174472,59,7,47,6,210,910
73,102.48693586698337,41,5,53,3,910,410
74,170.24092247301274,70,4,34,3,1010,2410
75,108.12790697674419,42,5,52,4,510,2210
76,111.69706180344478,69,7,43,3,810,1310
77,112.40539364941279,51,3,64,5,1310,1310
78,113.4238611713666,43,5,66,6,1310,1710
79,104.9247491638796,41,4,48,7,110,510
80,115.15337954939342,49,5,68,6,1510,2210
81,154.85542704626334,44,3,33,7,1510,1510
82,110.42980561555076,41,5,63,3,1810,2110
83,105.38318452380952,67,4,47,6,210,1910
84,110.77622014537903,49,3,68,7,1810,810
85,110.92748292170258,67,7,39,7,810,1710
86,287.3255698711596,59,7,31,7,1610,1910
87,105.68867924528301,63,4,47,7,10,2110
88,116.1544434857636,53,6,62,6,1810,2210
89,106.9686956521739,44,4,44,4,1310,1210
90,110.78973346495557,62,3,68,3,110,910
91,111.21384701284198,52,6,51,6,1110,710
92,98.28467683369644,60,4,31,3,210,2110
93,111.71474103585658,55,6,62,4,1310,110
94,106.56382978723404,42,7,33,5,910,710
95,117.24531835205993,36,4,67,4,1010,1810
96,263.9582333173308,67,7,37,4,1310,1310
97,113.68172888015717,62,4,52,5,1910,910
98,113.74692307692308,58,3,68,7,310,1010
99,242.31776765375855,50,6,32,4,1810,810
100,110.8345466578425,65,4,63,4,510,1010
101,118.32725694444444,65,5,69,7,1910,1210
102,104.9276174062904,30,6,38,4,1510,1610
103,111.80650784427658,65,6,59,4,610,1710
104,107.50340522133939,45,3,57,5,1510,610
105,176.72197106690777,51,4,34,3,1710,1310
106,111.22240896358544,68,5,46,3,910,910
107,104.93972403776326,45,5,38,6,210,2010
108,109.57163636363636,59,3,54,7,210,1810
109,130.75522648083623,63,5,49,6,1310,2410
110,108.30621301775147,34,6,51,5,10,710
111,115.02550478214665,54,7,44,7,1010,10
112,101.13561190738699,49,5,38,3,10,910
113,112.25226977950713,49,6,61,3,410,1610
114,107.33454810495627,58,5,52,3,210,1410
115,107.52175969725639,46,7,43,3,1010,2010
116,102.581317764804,38,3,49,6,710,510
117,108.11158569140416,63,4,43,5,710,1410
118,99.96859903381643,43,6,36,3,410,10
119,162.02307692307693,50,6,36,7,1110,410
120,208.13722627737226,44,7,34,6,1610,310
121,109.6,34,4,59,3,710,2110
122,110.97149643705463,63,4,55,7,110,1710
123,110.12313612313612,59,3,57,4,1010,1510
124,114.17260027039207,55,7,48,6,1710,1110
125,101.32540861812778,38,5,69,7,510,210
126,109.66792809839167,55,6,44,4,1010,1410
127,112.82378580323785,52,7,63,5,510,1210
128,98.77566964285714,67,5,34,5,110,810
129,102.07961165048543,43,7,43,4,510,10
130,114.41757443718228,60,6,59,4,1310,210
131,107.8562464346834,41,6,39,6,1910,610
132,108.97076818490822,52,4,55,4,310,2010
133,106.35266084193805,47,4,54,6,610,710
134,101.3428053204353,43,6,31,3,710,1010
135,103.98333333333333,43,6,39,5,310,1010
136,108.98913580246914,34,4,59,3,910,1710
137,104.65040650406505,46,3,67,4,1110,410
138,102.49421965317919,42,4,37,4,810,610
139,109.12191103789127,66,7,41,3,710,510
140,105.78747742323901,40,6,45,3,510,1710
141,102.19206798866855,37,5,34,4,610,2010
142,114.17216642754663,59,7,33,7,810,610
143,115.75055432372505,69,5,66,7,710,1310
144,107.19913885898816,64,3,34,3,710,310
145,111.38885065381969,38,5,54,6,310,1410
146,98.90581717451524,45,5,30,3,310,1710
147,113.40077989601386,51,6,55,6,1510,1310
148,103.53325942350332,47,6,66,4,710,210
149,110.08992023205221,57,4,62,5,410,1010
150,111.66689702833449,63,3,52,6,1010,510
151,114.42857142857143,53,7,34,4,1010,2110
152,103.38248847926268,37,3,51,3,1510,610
153,112.98833189282628,50,7,55,4,1810,1510
154,116.93118594436311,70,6,68,5,210,1810
155,112.23477493380406,58,6,55,4,1010,210
156,116.56649522409992,64,4,62,7,1810,210
157,117.11793944871215,70,6,60,7,1110,1310
158,240.80914231856738,60,5,34,3,1310,2010
159,115.27621195039458,57,7,69,3,10,910
160,108.35955710955712,67,5,45,7,610,1810
161,108.46205357142857,51,3,44,5,1110,1510
162,107.10278053624627,57,6,36,3,910,2210
163,107.63074204946996,34,6,33,7,1110,2310
164,116.75424139602521,69,4,69,6,1910,910
165,109.56861063464837,50,6,69,7,1910,10
166,108.51223854027592,39,4,58,3,1110,2310
167,114.4636048526863,66,5,56,3,1710,1410
168,116.11125485122898,60,3,67,7,1410,2010
169,113.19169190826481,52,4,56,7,1910,1710
170,107.37994350282486,47,6,42,6,710,10
171,269.96331138287866,43,6,30,3,1510,10
172,120.2188859878155,42,4,32,3,1510,2410
173,107.33096806893056,53,7,33,5,810,1610
174,111.979157620495,38,4,64,5,1310,1210
175,97.79080824088749,30,6,32,5,510,210
176,100.4869913275517,31,5,42,3,1010,510
177,108.51599671862182,64,3,44,7,710,510
178,102.40589812332439,41,3,40,3,710,1710
179,106.0111557340473,38,6,37,4,1610,1110
180,107.88179465056083,35,7,34,6,1510,2310
181,107.05808823529412,38,7,40,7,210,1810
182,98.36190476190477,39,5,41,4,310,110
183,99.91286727456941,32,3,60,4,610,410
184,102.895,67,7,52,4,110,310
185,269.0195895522388,32,3,65,7,10,2110
186,115.49458483754513,68,7,45,6,310,10
187,112.03231292517007,51,5,52,7,10,1710
188,109.88661710037175,62,6,61,4,710,410
189,106.86508875739645,39,5,59,6,1210,610
190,114.97052449068053,65,3,52,6,1410,2110
191,101.69075520833333,61,7,34,3,410,1710
192,102.72134670487107,33,3,57,6,910,510
193,234.44924812030075,52,4,31,5,1910,1410
194,106.48161764705883,40,7,41,7,610,1110
195,93.9283950617284,30,3,46,6,410,10
196,108.21025260029718,61,7,53,3,210,1710
197,109.66048428645028,49,5,45,5,1310,810
198,107.48179871520342,46,6,65,5,210,310
199,111.86095138525876,50,7,57,6,810,2310
200,120.86950146627566,64,6,41,4,1010,410
201,107.19305856832972,66,4,42,3,810,1110
202,104.02668539325843,52,7,60,4,610,110
203,111.65497679216091,46,5,56,7,810,1610
204,104.58297413793103,39,3,49,4,1710,710
205,108.70655270655271,40,6,49,5,1010,1210
206,128.34472934472936,48,3,30,7,1010,1510
207,109.73184676958262,61,6,50,6,710,1110
208,115.31742508324085,67,6,44,6,710,210
209,111.23185378590078,52,6,69,4,1710,810
210,204.59947299077734,67,6,42,3,1110,510
211,109.47100656455142,62,7,46,6,710,2010
212,103.11340206185567,45,5,56,4,610,310
213,110.13179347826087,32,3,53,3,310,2310
214,112.94112554112554,45,7,58,6,1910,1710
215,112.28955406230911,69,5,54,7,710,1010
216,115.54305495456512,68,4,65,3,1910,1910
217,111.58409457281032,65,5,55,6,910,1010
218,97.41973244147157,65,3,42,7,10,610
219,115.69053301511535,63,7,66,4,1610,110
220,138.21845574387947,36,4,68,6,1010,1810
221,115.40339188370685,57,5,66,7,510,1710
222,106.62438725490196,57,5,47,4,510,2210
223,97.65139949109415,32,6,69,3,1910,10
224,110.76543209876543,58,7,46,3,1010,310
225,114.67892687148421,67,3,63,3,1810,2110
226,175.544961590601,45,6,34,7,1410,2010
227,158.44111349036402,63,5,47,6,1610,810
228,107.75604838709677,58,3,35,3,510,10
229,116.14117647058823,61,7,69,3,1210,2410
230,119.74967462039045,32,6,57,4,1310,2310
231,112.01836094939543,49,7,46,7,1110,1910
232,117.65141955835962,70,7,70,6,110,1210
233,105.63991975927783,47,6,47,7,710,310
234,98.9946452476573,39,3,60,6,610,210
235,107.71137521222411,62,5,67,6,210,410
236,112.24091778202677,62,6,61,6,410,1510
237,106.44,40,3,58,5,410,710
238,105.41052631578947,66,6,41,4,510,910
239,113.61904761904762,37,4,61,4,210,1010
240,186.02471169686984,40,5,30,7,1210,810
241,104.6912712360867,40,4,40,6,610,1410
242,205.3366967604886,58,5,38,3,1610,910
243,161.84859312192944,42,3,30,5,1510,2110
244,112.29678935003915,37,4,63,5,310,1010
245,108.32365145228216,67,3,63,4,310,910
246,99.46501614639398,35,6,34,4,510,510
247,108.02635431918009,45,7,66,7,1710,210
248,110.42179559570864,55,4,56,3,1510,710
249,110.62518230432669,54,5,53,4,910,1810
250,98.1923076923077,40,6,30,3,10,710
251,103.87363694676074,37,4,36,7,410,1410
252,103.05733944954129,48,4,47,7,410,510
253,108.625,57,6,35,7,510,110
254,111.74015748031496,44,7,50,6,10,1010
255,106.20775969962453,42,7,40,7,510,1110
256,109.84438040345822,60,6,45,5,610,110
257,111.57094594594595,51,5,62,5,610,2210
258,111.13836017569547,49,6,53,7,1910,210
259,105.74870017331023,39,7,44,6,10,610
260,100.94566929133859,45,6,30,6,110,2110
261,159.71091314031182,49,7,36,3,1210,1310
262,97.75139442231075,69,4,31,5,110,1610
263,105.18497519489723,35,3,55,7,810,610
264,110.23910228744066,54,4,52,3,1410,1410
265,100.83080606544294,37,3,51,3,1410,110
266,112.12826718296225,66,6,48,5,1010,2310
267,114.53567035670356,55,6,45,4,1210,510
268,95.75213675213675,46,7,31,4,10,110
269,112.55507246376811,61,3,61,6,1210,310
270,109.46941489361703,52,4,48,4,1810,1110
271,133.1346062052506,38,5,31,5,1510,1010
272,107.49355877616748,69,6,52,5,110,1210
273,110.20992622401073,45,7,68,6,1010,510
274,113.12597402597403,40,7,57,7,1310,2210
275,103.04262295081968,58,3,38,6,210,110
276,102.06851851851852,31,4,62,3,1110,510
277,114.84406104844061,60,4,55,7,1910,410
278,111.47229916897507,60,4,65,3,310,1210
279,112.11126564673157,61,3,68,6,10,710
280,120.06816720257235,47,3,38,6,1710,410
281,100.87852865697177,53,5,38,3,10,2410
282,104.55199516324063,34,6,69,4,1710,510
283,105.89953917050691,41,3,36,5,1710,1010
284,189.95111923252628,31,7,64,4,1310,1510
285,106.98943857698721,50,3,49,6,810,1110
286,108.16526610644257,42,7,45,5,310,2410
287,114.7892523364486,54,6,61,7,1010,2310
288,109.67636363636363,44,3,70,3,110,510
289,104.01241379310345,36,7,56,4,1910,310
290,108.6029520295203,69,5,54,5,210,2210
291,101.35577758470895,30,4,33,3,1610,1310
292,108.71302428256071,64,7,49,5,210,2010
293,102.49099330931548,42,4,30,3,910,1210
294,103.88888888888889,66,4,61,4,10,110
295,172.91380866425993,44,3,31,6,1810,1510
296,265.29506641366225,52,6,36,4,1310,10
297,114.29848812095032,63,5,56,4,1710,2410
298,100.63289630512514,44,3,53,3,410,510
299,105.57787810383748,56,5,56,4,510,410
300,161.78523489932886,51,4,38,7,1810,1010
301,105.1081223628692,50,7,30,3,810,2210
302,109.94255713403335,35,6,49,7,510,2410
303,119.59065679925995,68,6,47,4,1010,1710
304,106.59152119700748,38,3,33,7,1210,910
305,108.66907962771458,69,6,38,3,810,2310
306,246.61739943872777,44,7,33,5,1710,10
307,103.39694100509833,32,6,33,5,210,2210
308,93.33177570093459,32,6,70,4,210,10
309,115.43989314336598,52,7,61,7,1110,1610
310,110.92057761732852,44,5,69,6,1910,810
311,102.43519882179676,45,4,46,3,410,1010
312,109.26995734308349,46,5,54,4,510,2410
313,175.26257600884466,70,4,46,5,1210,810
314,105.53127474267617,58,5,47,3,110,1310
315,102.70583596214512,43,4,37,5,110,2010
316,109.29525862068965,32,6,49,4,310,1210
317,107.99363057324841,40,4,51,3,410,2410
318,115.41938405797102,64,5,54,7,1110,2310
319,106.57442116868798,55,6,59,5,510,410
320,307.66718995290427,59,6,30,7,1610,1110
321,108.42432082794308,38,6,47,6,1610,2310
322,112.8167313497197,57,3,50,7,1810,1510
323,108.99313893653516,41,7,42,6,10,1310
324,115.42242562929061,64,5,64,5,1810,1110
325,263.4549159449822,65,6,37,4,1810,1010
326,104.21043376318875,32,7,69,3,1710,610
327,109.57992244722102,34,7,47,7,1610,1710
328,95.93947368421053,49,4,31,3,210,210
329,119.0326797385621,59,6,47,5,1410,710
330,111.95287539936102,50,5,50,6,1210,110
331,107.65200517464424,45,3,37,4,1510,2110
332,105.03344768439108,44,7,32,7,710,510
333,111.89111922141119,70,3,59,6,510,1810
334,113.0146835443038,60,5,61,6,810,2210
335,104.44812601846823,31,5,59,4,1510,710
336,106.74105988797932,35,4,40,6,1210,1510
337,102.02301495972382,47,7,33,3,610,310
338,110.26311226701344,54,3,45,4,1310,1310
339,100.18062827225131,41,7,57,3,810,10
340,110.59718309859154,57,3,62,7,510,910
341,185.3185520361991,51,6,36,6,1210,1810
342,114.12538699690403,38,5,68,3,810,1210
343,111.62857142857143,57,6,56,6,510,1610
344,173.4507233273056,53,4,36,4,1710,1210
345,104.77887788778878,50,3,39,7,710,2010
346,107.6120077469335,49,6,60,3,1010,610
347,113.1176112126752,38,3,64,5,510,2210
348,107.5974193548387,33,7,54,7,210,610
349,104.91693290734824,34,6,69,6,1610,410
350,113.53400503778337,61,3,34,4,910,310
351,117.42686567164179,70,7,63,5,910,1510
352,109.57106076210093,58,5,53,3,810,1910
353,115.54311846689896,65,5,59,5,1310,1210
354,176.81658175081057,30,6,57,7,1110,2410
355,114.286023366508,62,6,57,3,1910,2110
356,116.20159574468084,52,3,39,3,1510,810
357,109.46018080068876,40,5,47,7,1710,1710
358,109.51096892138939,53,3,39,4,1110,1810
359,102.91700680272109,31,6,33,4,310,2210
360,103.01122544434051,38,5,37,6,910,210
361,107.41874084919473,43,6,54,6,1710,210
362,107.54964539007092,32,5,57,7,1810,810
363,110.35963653754185,47,7,45,6,1710,1010
364,101.96216768916156,43,4,57,5,710,310
365,179.29415105053945,30,6,59,3,710,1510
366,115.5459940652819,49,7,62,5,210,1210
367,179.37162471395882,49,5,34,7,1210,2410
368,110.725897103329,45,6,48,7,1410,2210
369,112.41293166789126,33,3,54,5,210,2010
370,115.93106419646703,44,7,69,7,1410,2310
371,111.869918699187,53,5,56,6,1810,310
372,182.6985991866245,66,6,46,6,1710,2010
373,101.2439024390244,36,7,48,5,610,210
374,105.56161137440758,46,6,41,4,110,1310
375,102.86635514018691,38,5,40,7,410,710
376,175.2285067873303,56,5,37,3,1810,2110
377,106.82715273412948,53,7,37,6,810,910
378,115.15686274509804,57,6,66,6,310,1810
379,298.176231884058,51,6,30,7,1410,810
380,273.7295992274264,66,6,37,7,1810,1810
381,96.66515837104072,70,5,35,5,10,710
382,104.73426061493412,45,4,62,3,1410,210
383,131.76302729528535,57,5,30,6,810,10
384,101.70961538461539,41,3,70,3,310,210
385,100.91648822269808,52,3,32,7,310,1110
386,116.97659297789336,48,6,41,7,1910,1210
387,112.02028485110056,57,3,65,3,1610,2310
388,111.80181347150258,69,7,67,6,10,810
389,183.62054979720594,63,5,44,7,1410,1910
390,229.89556962025316,60,7,31,4,1010,410
391,110.19003868471954,55,4,35,5,910,1810
392,102.4818565400844,63,3,45,3,410,810
393,115.05829807240245,63,6,64,5,1510,1010
394,287.62235960844924,70,6,31,6,1010,2010
395,105.79522388059702,66,5,43,4,510,1610
396,116.8032345013477,67,4,58,5,1010,110
397,98.81027104136948,66,6,43,3,10,710
398,106.64725274725275,43,3,66,4,1610,710
399,113.21760283060593,62,4,54,5,1810,1110
400,111.76960257787326,50,3,66,4,710,2210
401,108.48357064622125,69,3,52,4,710,2310
402,107.06601123595506,40,3,58,4,1510,1010
403,325.630033557047,60,4,35,3,1610,210
404,109.41523678792038,38,5,57,4,510,1010
405,107.6682505399568,41,4,39,6,1310,2110
406,107.77969762419006,33,3,58,3,1410,1610
407,115.67375886524823,62,6,63,4,1510,1010
408,104.16318681318681,63,4,37,3,710,2410
409,111.47331887201736,50,4,56,5,1310,2210
410,120.54197601370646,39,7,67,7,610,2110
411,118.14175918018788,65,7,64,3,1510,10
412,108.78494041170097,42,7,46,6,710,1410
413,105.56619144602851,31,3,40,4,10,1010
414,110.42068079640335,55,3,68,6,1110,510
415,108.89788905252823,57,7,45,3,910,2010
416,118.02732003469211,68,6,64,6,1310,1210
417,107.63399503722084,49,3,56,5,110,710
418,106.70910335386722,46,5,62,4,1510,310
419,107.97957580518461,37,4,43,7,110,2310
420,252.75740833751883,65,3,30,4,1110,1310
421,110.76826347305389,49,3,63,3,510,1410
422,110.34471803018269,67,5,59,3,110,2110
423,103.47492795389049,39,5,36,3,610,1510
424,102.81398359948209,33,4,34,3,1510,2210
425,114.4167027260926,64,5,54,4,1610,1810
426,124.37046745303626,36,6,32,7,1410,1210
427,103.88830715532286,68,3,42,7,310,910
428,104.82930200414651,40,6,37,5,310,1910
429,115.00445009535919,63,7,66,7,510,1110
430,106.51308061932728,67,4,34,5,710,2410
431,110.08969696969697,32,6,48,6,510,1310
432,99.86161251504211,39,3,32,3,510,1710
433,103.50891410048622,59,4,50,4,210,410
434,102.5772409408773,63,4,37,3,410,1410
435,114.28143972246313,63,3,64,4,1210,2010
436,117.46798418972332,53,4,68,7,110,1310
437,114.75550755939526,61,4,63,4,1410,1210
438,244.8939179632249,30,4,70,7,1510,1510
439,105.02275077559462,34,5,36,6,810,2210
440,110.94752714113389,68,4,51,7,810,910
441,115.75955819881054,66,3,69,3,10,2410
442,104.04770813844715,44,7,35,7,10,1110
443,110.62885572139304,39,5,59,5,910,2210
444,113.36178543461237,53,4,32,4,910,410
445,100.56265984654732,69,3,42,5,10,2010
446,110.11829836829837,32,6,61,6,810,1010
447,113.04182804027886,61,6,55,6,1010,310
448,107.67404844290657,45,5,47,5,1610,310
449,104.940708604483,53,3,49,4,610,810
450,165.6683079677708,70,3,46,3,1810,1410
451,109.07493261455525,64,4,44,7,710,1610
452,114.84376348726802,66,4,53,5,1810,1710
453,113.55536431440046,55,6,67,3,610,1410
454,103.82899628252788,61,3,56,5,210,410
455,108.38212765957446,59,3,52,5,10,2310
456,114.98269896193771,56,7,64,4,1410,1610
457,101.51683168316832,43,4,46,7,410,110
458,183.20062977957716,33,5,68,5,1610,1610
459,160.1251217137293,32,6,63,3,1010,1310
460,108.10120913569189,39,4,43,7,1110,1910
461,104.0051085568327,42,3,55,4,1010,610
462,119.34361424847958,33,7,30,5,1510,1610
463,163.50066755674231,30,6,55,7,1810,1410
464,115.9333910034602,59,3,69,5,1910,1710
465,102.49383983572895,43,4,51,4,710,310
466,109.13800705467372,38,6,48,6,1110,1410
467,103.90677966101696,37,7,34,6,410,2210
468,109.17086015213575,57,4,58,5,910,910
469,102.60955518945634,47,6,39,4,410,210
470,104.10472972972973,56,4,68,3,210,410
471,104.21926053310405,31,3,32,6,1410,2310
472,110.77278617710583,47,5,40,5,1810,1810
473,114.10821098423057,67,6,69,3,710,2210
474,111.38315672058003,52,6,59,7,910,1010
475,241.11859582542695,52,6,31,4,1610,1310
476,116.91728624535315,43,7,62,7,110,1010
477,102.11015118790496,63,6,33,5,310,1110
478,112.88336347197107,70,3,69,7,610,510
479,109.09518882565959,57,3,56,5,910,1110
480,107.24968233799238,58,4,52,5,410,1410
481,111.35365853658537,67,5,45,3,410,10
482,104.10917874396135,36,5,36,3,1310,910
483,108.98349261511729,33,6,55,3,1210,2310
484,334.9387069689337,62,5,39,7,1910,210
485,103.66691176470589,55,3,39,7,210,2010
486,110.80442324371205,34,5,56,7,1410,1410
487,202.46231617647058,69,5,45,7,1810,1310
488,133.84576659038902,30,5,63,3,1210,1210
489,110.85527638190955,66,4,60,7,710,310
490,147.49452269170578,66,4,43,5,1110,310
491,110.05657708628006,58,4,59,7,610,810
492,108.4770959377701,54,7,50,5,210,1010
493,104.7421351211965,30,7,41,5,1210,810
494,108.35478359908883,37,3,53,4,610,1510
495,267.9634206623826,70,7,38,3,1910,1210
496,126.01464336324989,68,3,51,6,1310,1010
497,239.15616246498598,52,3,35,7,1410,410
498,112.42529789184235,34,3,57,4,110,1010
499,103.46951219512195,58,6,49,3,110,810
500,113.55043478260869,40,5,53,5,10,1410
501,99.561260210035,42,4,39,3,210,710
502,114.02420051858255,57,3,58,7,1710,1510
503,263.0638783269962,50,7,36,7,1710,310
504,111.96137131820376,49,7,58,4,1010,1110
505,111.78618588115795,53,5,57,7,1210,910
506,111.472355245973,51,4,58,4,1910,1310
507,106.84621993127148,33,6,43,5,1610,1910
508,270.37620889748547,56,5,31,7,1410,1610
509,105.5400898011546,41,5,46,3,410,1710
510,112.32341425215348,30,6,46,5,110,1610
511,99.54832076764907,54,5,30,3,310,1510
512,112.95298726738491,69,6,57,4,910,1310
513,284.80586797066013,60,7,32,6,1810,1910
514,111.65271170313987,43,7,59,3,1010,2310
515,109.63142174432497,51,3,57,6,1910,510
516,111.1842385516507,70,5,50,4,810,1210
517,110.28180661577608,63,3,60,6,410,1710
518,103.10730253353204,43,6,42,6,310,410
519,201.24405850091406,70,4,45,6,1710,1610
520,102.66666666666667,31,6,70,6,1410,310
521,113.84935064935065,30,3,70,6,10,410
522,100.55780022446689,44,3,39,5,10,910
523,220.9915611814346,69,6,48,4,1410,110
524,109.42925890279115,47,3,58,5,1710,910
525,109.74809160305344,49,5,52,3,1210,1110
526,107.87057808455565,44,4,50,3,1910,1310
527,110.67740492170023,54,5,45,4,1110,2310
528,99.23617619493908,36,5,36,4,510,610
529,104.26258581235697,30,7,59,4,1210,610
530,182.06399383191982,32,3,64,4,210,1910
531,110.11490837048044,64,3,44,7,910,2010
532,102.6994848311391,57,5,30,4,610,2010
533,113.04697286012527,68,3,44,7,810,210
534,110.1367396593674,43,6,67,4,1410,910
535,109.8796169630643,36,4,53,3,310,1710
536,109.32762201453791,39,5,68,5,1910,810
537,103.59176863181312,38,3,51,3,1110,810
538,110.37202252057168,35,6,59,3,1310,2110
539,102.55667506297229,52,5,32,7,410,810
540,111.26399655469423,47,6,45,7,1410,2110
541,117.86698440207972,65,7,64,5,1810,2410
542,102.63598901098901,65,6,33,7,310,1510
543,110.7585910652921,31,5,45,5,10,2310
544,112.64848484848486,42,4,70,4,1810,1910
545,106.1442721791559,35,7,33,3,1510,2410
546,106.36287878787878,49,7,41,7,310,1010
547,112.84323712507074,57,6,62,5,1910,610
548,105.53254023792861,37,6,42,3,310,1210
549,106.72123893805309,57,5,60,5,110,610
550,143.2408347433728,36,4,30,7,1510,710
551,106.92775436484045,63,3,48,5,610,1110
552,103.04736211031175,41,6,32,5,510,2110
553,100.1974358974359,43,6,46,7,210,210
554,102.9556623931624,32,4,35,6,1110,810
555,116.15803108808291,44,7,70,6,1910,2010
556,106.54207263064659,41,3,42,7,1710,1110
557,99.90745098039216,31,4,44,3,1710,110
558,294.82745098039214,67,3,40,4,1710,310
559,255.90822179732314,61,7,36,6,1810,2410
560,107.60707395498392,43,5,48,7,1210,410
561,107.25308947108255,46,3,49,5,1410,910
562,106.6074967686342,34,6,35,6,1810,1710
563,108.19412019022914,30,7,50,3,1510,1910
564,113.2083639031548,40,4,54,7,210,2410
565,109.68579234972678,55,4,48,3,1710,710
566,112.74398073836277,68,3,64,5,110,2110
567,104.74557999137559,32,7,38,3,1310,1810
568,104.74421593830334,57,3,58,5,210,610
569,102.54332700822265,30,5,39,3,610,1010
570,103.78453666856169,31,5,38,5,610,1510
571,114.22986478542035,44,4,67,6,610,2210
572,103.12826603325416,64,6,42,3,110,2410
573,101.4020618556701,67,7,45,4,210,310
574,110.70974930362117,53,4,68,3,1210,710
575,100.11892797319933,32,7,50,7,510,110
576,115.32159165035877,50,7,44,6,1310,410
577,106.20358056265985,59,4,41,3,810,1910
578,117.54871794871795,56,3,68,5,10,2210
579,108.74493752692806,34,3,61,3,1410,1610
580,103.85539906103287,55,5,49,4,510,610
581,107.46918652423993,49,6,63,7,910,410
582,107.50068587105625,61,7,49,3,310,1710
583,107.71189279731993,70,6,41,3,410,210
584,108.10449438202247,47,3,55,5,710,1110
585,232.5355472404116,60,6,38,7,1810,2410
586,107.24883504193849,43,6,35,5,1010,1910
587,105.04154929577464,44,6,53,3,1010,410
588,117.52421146157263,65,6,55,7,1110,1310
589,103.08417508417509,52,7,65,5,210,110
590,101.8013986013986,49,4,35,6,310,2110
591,103.14495254529767,39,5,57,3,610,610
592,112.59355723098012,35,6,52,7,310,1810
593,106.90400508582327,69,3,51,4,410,1510
594,106.1794403892944,37,6,43,5,510,1210
595,115.05371248025277,39,7,57,4,110,2010
596,125.52618697993147,60,4,46,5,1210,910
597,102.96199280945044,48,4,30,3,810,1610
598,105.44925575101489,38,6,35,5,1110,1710
599,99.79097387173397,31,4,50,5,1210,110
600,254.38260456273764,61,4,34,4,1510,1310
601,108.61538461538461,30,3,59,4,10,110
602,106.82423721529867,34,3,42,7,1410,1610
603,111.8805606337599,57,5,53,3,1810,510
