Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
368,98.45192307692308,32,5,48,7,110,110
369,105.61578947368422,61,5,42,4,610,910
370,103.86004056795132,43,3,66,4,1110,410
371,103.47344322344323,64,6,30,5,510,610
372,111.32305055698372,53,5,64,6,1410,10
373,112.86879215205396,69,7,62,3,510,1710
374,99.04238921001927,33,7,41,6,310,210
375,103.40324267782427,43,5,31,5,810,1610
376,108.14053672316385,48,3,52,3,310,1510
377,105.32493857493857,54,7,36,6,510,1710
378,199.70344483275088,42,6,30,7,1210,1010
379,118.07192737430168,58,3,40,7,1110,410
380,117.65573770491804,65,7,62,5,1110,10
381,104.17153558052435,42,3,60,3,710,710
382,106.70384615384616,36,6,50,4,10,510
383,110.66490532804931,47,3,58,6,1410,1210
384,111.84701195219124,56,7,67,4,1210,110
385,106.67696909272183,42,5,58,5,310,710
386,97.00821917808219,46,4,30,7,110,310
387,109.59686120647376,52,4,46,5,1210,910
388,97.65904365904366,32,6,42,5,510,10
389,106.65413533834587,38,7,53,5,810,710
390,104.63303909205548,41,7,45,5,110,710
391,112.7703488372093,48,5,55,7,210,1610
392,107.71816638370119,36,7,45,6,710,1110
393,118.21555252387449,69,4,61,6,1310,1110
394,107.66073871409029,43,3,37,4,1410,310
395,104.49097065462755,37,4,48,4,1110,710
396,120.98709122203098,53,3,69,7,10,1310
397,107.82743362831859,36,6,51,6,1310,910
398,103.5270684371808,47,3,31,4,810,1210
399,108.58984910836763,35,7,49,5,1110,1210
400,109.06035665294925,45,6,64,3,610,910
401,113.4703808180536,63,5,66,6,1010,410
402,154.80043383947938,32,7,68,5,410,1110
403,113.50718512256974,51,5,60,3,110,1110
404,108.48588588588589,38,3,51,7,610,1110
405,100.36332767402376,38,3,31,4,610,1810
406,101.36123348017621,47,4,66,4,610,110
407,108.43575063613231,41,4,51,6,410,1410
408,105.54417344173442,37,4,50,6,1410,710
409,110.47974583002383,36,7,46,5,110,1310
410,108.3258523953388,33,6,46,7,1410,1610
411,109.91908531222515,53,3,62,6,1210,10
412,115.2660465116279,32,5,59,4,110,1010
413,108.37869062901156,49,5,60,5,1010,610
414,107.10025929127053,46,4,45,3,1310,1710
415,110.12707948243992,44,5,35,6,1110,1310
416,115.69542559351477,37,7,61,6,610,1210
417,101.75254965110038,31,3,32,6,710,1810
418,107.6278350515464,41,6,45,5,1010,1010
419,106.80842469705712,35,6,45,7,710,1110
420,114.72094095940959,30,6,56,6,1210,1010
421,109.63636363636364,40,6,66,5,910,910
422,115.18063958513396,48,6,67,6,1410,1910
423,113.20504281636536,48,5,59,7,1010,1910
424,108.97534246575343,58,4,55,3,310,1410
425,112.33505154639175,59,5,65,3,1310,10
426,113.39310884886453,64,6,66,5,1010,310
427,111.99354005167959,45,4,62,6,1310,1610
428,113.48980891719745,40,6,59,5,410,1710
429,179.47857793983593,43,6,35,7,1210,10
430,106.12348178137651,70,4,63,7,110,410
431,109.95100069013112,38,6,53,3,310,1810
432,235.2146375791696,32,4,70,3,410,1910
433,105.3362652232747,31,5,38,7,310,1610
434,306.8510773130545,58,7,32,3,1410,710
435,109.67295285359802,60,4,44,6,910,1210
436,107.90104620749781,32,7,46,5,1310,1410
437,108.72222222222223,61,6,56,7,510,210
438,110.80307262569832,58,6,47,5,910,610
439,99.90765338393422,30,3,35,5,810,810
440,106.26229508196721,33,4,52,4,1310,1910
441,112.70440251572327,42,4,64,4,610,1810
442,105.3952528379773,33,7,35,7,10,1010
443,106.35922330097087,69,3,59,6,210,10
444,108.45552977571539,53,4,63,7,810,510
445,99.86692506459949,49,5,38,5,210,610
446,100.01590909090909,35,3,33,6,410,910
447,101.21702127659574,46,4,32,7,310,1210
448,107.36286201022146,65,3,51,7,10,1610
449,110.13939393939394,41,7,67,6,110,410
450,101.87289562289563,45,5,45,5,610,610
451,108.68602540834846,61,3,36,6,710,410
452,109.24643078833023,45,5,63,5,910,810
453,103.07838479809976,39,4,50,3,1310,110
454,108.05322580645161,69,3,44,6,410,210
455,107.82441471571906,49,7,58,7,110,510
456,108.81059063136456,34,7,45,3,310,1510
457,108.98987341772153,44,3,30,6,810,10
458,110.90022505626406,66,3,66,4,510,910
459,100.7363481228669,32,7,39,3,710,510
460,113.76700755891507,33,7,57,4,1110,1710
461,113.52102564102564,57,4,43,3,1210,910
462,118.86108714408974,54,5,68,5,10,1210
463,102.89633375474084,44,7,58,4,710,110
464,101.02744807121661,48,6,31,6,210,1610
465,474.13232323232324,62,6,32,3,1410,110
466,111.31627155172414,51,3,66,6,810,1210
467,108.1275406504065,48,5,50,5,910,1110
468,110.08749405611032,41,4,62,5,1210,1010
469,108.84824667472793,56,6,51,5,510,1610
470,105.66010273972603,42,4,41,6,10,1610
471,107.76447625243982,64,7,31,5,710,910
472,118.38164665523156,62,6,68,4,10,1410
473,113.92766295707472,70,6,65,5,110,1710
474,194.86360520904728,33,4,67,5,410,1310
475,184.60153256704982,59,6,36,5,1110,610
476,114.39112050739958,66,6,57,4,1010,410
477,107.27149877149877,39,6,51,5,110,710
478,111.52941176470588,38,5,55,6,10,10
479,109.28006456820016,42,5,65,7,610,710
480,104.86666666666666,37,6,54,4,10,10
481,111.91439075630252,69,4,53,3,910,1110
482,99.96666666666667,51,4,43,6,110,10
483,103.09673659673659,46,4,53,5,610,310
484,113.397375328084,68,6,62,5,910,1110
485,115.90413054563997,54,7,68,6,810,1610
486,101.10382513661202,32,7,33,3,810,710
487,103.1734693877551,36,4,56,3,1110,610
488,107.44301221166893,42,7,69,4,910,610
489,109.48683160415004,58,7,53,3,110,1410
490,109.71981923821821,60,4,53,6,410,1510
491,107.04833836858006,42,3,62,3,110,610
492,106.05970149253731,62,3,53,5,410,810
493,148.88398058252426,62,6,34,6,1010,1210
494,113.94101382488479,66,6,32,7,710,410
495,100.7754763877382,37,5,32,7,510,710
496,109.51285583103765,45,5,55,4,1110,1410
497,107.75598455598455,51,4,70,4,1110,210
498,114.61846604787493,66,6,55,7,910,1410
499,108.15212169735788,43,7,57,5,510,810
500,105.43864598025388,54,7,57,5,310,410
501,101.38113496932516,65,3,31,7,310,1010
502,95.05263157894737,40,3,63,3,110,10
503,96.99416342412451,34,3,63,5,410,110
504,107.96516393442623,49,4,57,7,1010,10
505,109.31286418646347,37,7,56,3,1110,1410
506,118.03728661275831,67,7,63,7,1110,1510
507,107.96413793103449,37,7,67,6,810,710
508,102.33758774728781,36,4,38,3,410,1810
509,113.74681647940075,38,7,57,4,210,1210
510,105.65465838509317,57,4,63,3,610,210
511,113.92329545454545,36,5,64,3,610,1410
512,108.34569983136593,57,5,67,3,710,610
513,106.12615955473099,36,6,32,3,1410,1010
514,102.65103189493433,61,6,42,3,10,1110
515,109.38915956151035,52,6,64,5,1010,710
516,143.31467606875276,41,4,33,7,1310,1810
517,105.77098765432099,36,6,49,7,1210,510
518,107.2335581787521,62,7,51,3,610,610
519,109.82659228265923,36,4,69,3,1310,1010
520,104.7318116975749,33,7,66,3,910,510
521,106.95112781954887,51,7,44,4,710,1810
522,110.03488372093024,70,7,54,4,510,1810
523,116.6328125,68,3,65,5,1210,1910
524,102.54695431472081,36,6,62,3,410,410
525,109.50735294117646,68,5,62,5,110,1010
526,101.88852188274154,36,4,37,7,410,810
527,105.30815709969788,44,5,46,5,510,910
528,111.56347150259067,65,5,57,7,410,1710
529,115.22087483759204,66,4,55,5,1210,1710
530,104.28169014084507,63,3,58,5,210,310
531,225.4151202749141,31,4,64,6,410,1310
532,113.14873713751169,56,7,57,3,1110,10
533,106.43852459016394,62,4,66,3,610,410
534,105.82995658465991,51,4,46,5,710,710
535,105.65294117647059,47,7,31,6,510,10
536,110.57036114570361,58,3,50,3,1410,510
537,107.09137577002053,60,3,55,7,10,1010
538,115.18923198733175,55,6,63,7,110,1710
539,223.24893617021277,59,7,38,3,1310,410
540,112.42410910690717,42,6,62,6,1210,1510
541,111.41173931808373,50,5,59,3,1410,1810
542,98.24434389140272,38,4,68,3,810,110
543,120.2333548804137,61,7,50,5,1210,410
544,108.38155136268344,50,7,34,7,510,10
545,114.53858267716535,38,6,54,7,210,1110
546,112.05835294117647,60,4,52,5,1210,1010
547,119.09940209267563,63,7,56,5,1210,210
548,147.4300176056338,60,6,47,7,1310,1510
549,108.98969072164948,33,3,45,6,210,1910
550,109.205105239588,50,4,42,5,1110,1310
551,104.72143774069319,48,6,42,3,410,1610
552,107.11044776119402,36,7,40,5,210,1710
553,108.00904977375566,56,5,69,3,810,810
554,111.69430051813471,35,6,46,3,10,1810
555,105.9407616361072,50,7,47,5,610,110
556,110.45068983137455,41,7,53,6,810,1610
557,112.84689349112426,60,7,47,4,1010,410
558,108.54592496765848,37,3,58,4,1310,1710
559,98.79298245614035,39,6,48,4,610,10
560,113.68341273278476,46,4,65,7,1410,1510
561,118.67533490937747,70,5,70,5,1310,110
562,115.04263824117255,62,5,53,7,1110,410
563,108.77447833065811,42,6,53,3,310,1010
564,112.28473804100227,51,4,65,5,610,1810
565,173.50424628450105,70,4,44,3,1210,910
566,105.80842391304348,50,4,58,4,810,710
567,115.75230007077141,65,5,60,6,1210,310
568,102.5923244026068,37,3,47,4,1110,310
569,110.67703349282297,34,5,47,6,110,1210
570,106.94788732394366,59,5,30,5,710,810
571,108.04649499284693,66,7,48,3,710,710
572,102.96621182586095,45,5,31,3,910,710
573,104.90862944162437,52,5,44,7,210,10
574,104.1589709762533,45,5,40,5,410,1110
575,112.37809523809524,64,7,54,3,1010,1410
576,166.76687988628288,55,6,41,4,1210,310
577,111.56937799043062,33,3,50,5,110,1210
578,109.33538840937115,69,5,54,7,510,310
579,115.70964749536178,46,7,70,6,1010,1310
580,105.86693548387096,41,7,42,3,110,1210
581,102.97993827160494,49,7,40,4,510,210
582,110.86027536970933,40,5,56,6,810,1510
583,108.18056388722256,65,3,55,3,710,1010
584,113.17066805845512,38,6,59,7,810,1410
585,108.65087956698241,38,7,44,7,310,1810
586,103.29681717246484,42,4,38,6,210,1510
587,113.62168978562421,39,4,63,6,110,710
588,105.84895104895105,31,4,45,7,1410,1010
589,103.34206586826348,63,4,32,4,610,810
590,104.74727520435967,33,5,54,7,910,610
591,111.91738382099828,43,5,64,5,1410,1510
592,111.52713178294573,70,6,63,7,610,610
593,107.09302325581395,57,6,52,6,10,610
594,103.53401360544218,64,5,41,4,410,510
595,171.6688815060908,69,3,48,5,1310,810
596,101.4890243902439,44,5,59,4,810,10
597,102.59246376811595,36,6,34,3,1010,810
598,106.2495784148398,32,4,64,3,510,710
599,298.7411883182276,68,3,31,4,1310,1210
600,102.89180737961226,33,7,58,3,1010,610
601,112.17901234567901,67,6,63,3,310,1710
602,108.10507246376811,43,5,54,6,1410,510
603,114.7909658817876,54,3,70,6,1010,1410
604,104.61000568504832,64,4,39,3,610,1910
605,103.87596899224806,69,5,48,3,10,1910
606,231.70275314979003,62,5,38,6,1310,1910
607,109.05657604702425,60,6,53,4,210,1910
608,116.91219723183391,66,7,63,4,1210,1910
609,106.44137931034483,34,5,34,7,1410,1310
610,103.03977272727273,50,3,47,5,610,510
