4.186291106538273255e+01
4.500790430354671656e+01
3.706574292628442890e+01
4.200817347586080075e+01
4.377002984332569469e+01
4.196255090361390216e+01
3.441048544517106222e+01
4.454162204706154427e+01
3.530546873897961291e+01
3.843086362019064950e+01
4.078442766534337949e+01
4.055392209342494425e+01
3.881530799033322410e+01
5.175033688429681433e+01
4.464045183930608118e+01
4.493074383304433184e+01
3.408723714333964239e+01
4.624918631454337969e+01
3.635516785573563681e+01
4.062727384122462126e+01
4.471579142091576387e+01
4.258931366829719423e+01
5.009666002793193229e+01
4.388897929490183714e+01
4.585964203543858275e+01
3.570795580301106753e+01
3.476215206362763865e+01
4.197850356154583551e+01
4.243689460453876450e+01
3.825951493670748960e+01
4.759635803311805091e+01
3.844332214396266068e+01
4.885946855058369920e+01
3.663547496647430535e+01
4.362720462019931489e+01
3.926450426074320887e+01
3.575449812544949424e+01
4.609611518572023670e+01
4.569812516778797828e+01
4.377024309598919416e+01
4.501927701103630852e+01
4.047066389023508037e+01
4.496319482542783419e+01
4.336421229283727996e+01
4.034058362062026504e+01
5.192232937845377450e+01
4.374999549800954668e+01
4.133562186998078403e+01
5.088767493863241498e+01
4.940798983558609336e+01
4.440467515397907761e+01
4.282590502784080400e+01
4.416103328344115653e+01
3.929169620597475188e+01
4.011323787865944013e+01
3.749458571066103474e+01
4.184424772733450482e+01
3.590873139888264376e+01
3.860342123980669271e+01
5.395711222650069772e+01
4.365842018867807894e+01
4.558466050280820525e+01
4.170352993744903358e+01
4.237841143918232945e+01
4.175042591175922269e+01
4.076926664151835666e+01
3.968760640601952616e+01
5.078213482457168482e+01
3.514669045304986383e+01
3.663744039157546695e+01
4.628952755076197434e+01
4.015290146306318775e+01
5.655848375776354686e+01
3.689037314271899959e+01
3.724125583264873995e+01
4.009794478607644663e+01
5.583653176126510687e+01
4.269915644544512645e+01
5.078391568274590639e+01
4.251756115334455899e+01
3.911846064665464695e+01
3.860780287431251168e+01
4.146076656990328502e+01
4.399034601873526640e+01
3.829676170556052739e+01
5.333242497480409838e+01
4.162686820343253657e+01
4.268228606688921900e+01
3.595298318964542261e+01
4.242115613574872413e+01
5.028754621842865191e+01
4.206901665393801437e+01
4.869885356509986707e+01
4.342139546698835773e+01
3.984917706136488391e+01
3.868392913191932081e+01
4.316362532787857731e+01
4.164639827882979262e+01
4.416337844465961382e+01
4.279697946400396802e+01
4.068589625721962477e+01
3.674285080276088422e+01
3.918209845180632556e+01
3.870833123607199866e+01
4.139394459897417278e+01
4.565323072983426300e+01
5.430732215286353437e+01
4.205434369318714971e+01
3.488397256602302576e+01
4.443979744013411448e+01
4.466759814773762116e+01
5.185932743471882134e+01
4.438054027569168625e+01
3.679439588978129905e+01
3.943211060387295674e+01
4.270066521947146043e+01
4.016594001933211189e+01
3.428227144350646682e+01
4.378118078343732122e+01
4.901357364761466329e+01
3.611348183599378103e+01
3.783701207026093982e+01
3.448304272831082073e+01
3.884392528924204413e+01
3.893694900285305494e+01
