Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
50,44.81524926686217,55,4,64,4,520,520
51,60.2590027700831,48,6,30,6,1170,1570
52,41.14087061668682,46,6,41,3,480,1370
53,38.079861111111114,45,3,33,6,250,1900
54,66.89819775937652,70,7,34,3,1230,1610
55,43.563455657492355,38,5,42,5,1310,150
56,46.960727272727276,40,7,46,6,200,1890
57,42.435175879396986,35,3,62,3,440,560
58,51.36146585230428,45,5,66,5,690,1620
59,41.81818181818182,43,6,36,7,40,1390
60,40.92891760904685,39,3,35,6,920,980
61,59.77582103760114,67,4,40,4,1180,1090
62,38.09756097560975,31,7,62,5,250,160
63,44.09207365892714,39,7,46,4,1200,80
64,44.369376479873715,30,4,56,7,520,820
65,51.246206896551726,61,6,50,6,1000,460
66,40.20907840440165,51,4,40,5,390,1100
67,41.55286800276434,63,5,40,7,260,1920
68,47.92191435768262,66,6,57,6,330,90
69,47.60127388535032,64,4,55,6,590,220
70,47.61183431952663,34,7,55,7,170,690
71,41.48032994923858,32,4,41,3,400,1920
72,77.0908256880734,31,3,64,6,20,1530
73,40.47304964539007,33,4,45,6,670,740
74,53.04782799473453,41,5,33,7,1110,1810
75,51.979035639413,57,4,70,5,820,1780
76,54.75808720112518,61,7,32,4,710,30
77,50.49264705882353,57,6,39,7,910,1020
78,46.144,47,5,54,3,330,1590
79,42.70924908424909,37,4,34,6,1220,1050
80,42.51773729626078,38,3,44,5,930,1410
81,38.358994501178316,50,6,33,5,140,1150
82,46.115254237288134,33,6,49,6,1190,1400
83,43.79056865464632,41,4,46,5,280,1670
84,40.94860813704497,56,3,58,3,500,10
85,45.113188479029816,35,4,53,4,820,1690
86,36.63448275862069,54,5,36,4,110,340
87,46.413953488372094,43,6,45,5,1350,1670
88,50.77094017094017,63,3,33,7,770,400
89,49.604224569205115,56,4,70,3,730,1120
90,47.52385045122475,41,4,54,7,1200,1680
91,53.550911039657024,68,5,64,6,1150,770
92,56.82474680757375,57,5,41,5,1350,1180
93,40.346774193548384,36,3,47,7,440,460
94,56.645232815964526,32,7,60,7,1470,1570
95,52.821980018165306,53,6,43,7,1050,90
96,45.42120911793855,40,6,35,5,1310,880
97,35.73529411764706,35,4,36,5,50,600
98,44.86566091954023,61,4,38,6,760,750
99,43.52479338842975,43,3,54,3,80,660
100,71.2726480836237,51,6,40,5,1490,10
101,44.89312977099237,39,3,65,4,30,270
102,40.18808777429467,50,6,49,7,100,250
103,38.307817589576544,38,6,38,4,430,220
104,42.20969498910675,58,3,41,4,690,1590
105,62.474370922646784,51,6,30,3,1400,1340
106,48.46764705882353,63,3,70,4,840,200
107,50.594507269789986,39,7,55,4,110,1140
108,39.9066091954023,31,5,35,3,210,1640
109,44.588098016336055,66,3,60,7,200,680
110,42.34928716904277,51,3,50,6,320,700
111,57.95124716553288,68,5,48,4,1440,650
112,59.49052132701422,62,4,43,5,1210,690
113,49.09725158562368,40,5,62,4,690,1480
114,65.44340878828228,33,6,69,7,470,1070
115,47.56206896551724,69,6,70,3,430,150
116,52.8380187416332,36,5,69,6,100,690
117,42.92417061611374,41,4,55,6,1250,90
118,41.03034300791557,33,7,38,4,1210,330
119,42.78426124197002,64,5,39,3,700,1710
120,44.9974293059126,66,7,45,6,480,700
121,40.05770491803279,33,4,65,5,1200,410
122,60.87068461088356,33,7,68,4,660,1460
123,44.43235117257967,65,5,45,7,500,1880
124,40.96497286630488,32,5,35,5,1320,870
125,50.935907970419066,56,4,53,3,1260,30
126,56.48746758859119,41,6,33,4,1350,1610
127,37.351931330472105,64,7,30,5,240,730
128,48.202695697252466,38,7,57,4,730,1370
129,44.75975975975976,57,3,37,6,810,890
130,58.46961740435109,44,5,69,7,220,1400
131,53.56299938537185,46,6,70,6,600,1130
132,47.062596203181116,37,6,58,3,740,1650
133,49.515310586176724,42,3,70,4,1200,1200
134,47.002982848620434,36,3,31,7,1140,220
135,49.15195291599786,49,7,48,7,1390,720
136,49.80352885073915,66,4,64,3,880,1400
137,47.017804154302674,65,7,53,4,500,1270
138,53.9141689373297,41,7,70,7,530,960
139,42.860021786492375,30,3,44,6,660,1500
140,48.237864077669904,40,7,52,6,1110,1540
141,37.073469387755104,37,7,32,3,380,110
142,37.84264705882353,32,3,31,6,630,50
143,52.537608486017355,32,5,55,5,940,1770
144,61.03482587064676,70,6,64,6,1240,90
145,44.770192307692305,46,3,49,4,990,50
146,50.46491605682307,61,6,52,3,1230,1220
147,44.340406719717066,34,3,46,7,1100,1380
148,38.384376937383756,51,3,35,4,430,1200
149,69.4168552036199,70,6,38,7,1050,880
150,61.403743315508024,41,5,30,7,1290,1740
151,52.55258358662614,65,5,69,6,530,1210
152,40.5,41,6,39,3,650,1140
153,50.32786885245902,68,5,69,6,580,30
154,45.44192634560906,61,3,64,3,830,650
155,46.635208711433755,36,6,54,5,1070,1500
156,49.084210526315786,45,6,53,6,150,1490
157,42.36855189558732,36,7,66,4,1430,450
158,50.610348468849,66,3,48,5,780,180
159,53.53393085787452,64,7,54,6,1260,1460
160,44.55655893536122,50,4,40,3,1100,1010
161,46.7313829787234,39,7,56,4,900,1110
162,48.42991452991453,57,4,60,5,910,260
163,39.01022727272727,56,4,41,6,110,770
164,52.3721198156682,70,7,68,6,720,150
165,59.31765935214211,33,3,63,6,10,960
166,37.26674364896074,37,6,30,7,340,570
167,39.42574257425743,67,7,42,6,60,850
168,39.91315563198624,38,3,33,5,870,310
169,45.40193704600484,46,5,42,7,960,1200
170,43.59871869539895,58,3,42,7,530,1890
171,41.77149321266968,31,4,37,7,1210,1110
172,41.3545197740113,33,7,52,5,1480,230
173,39.93729799612152,32,5,36,6,830,800
174,47.59777102330294,57,4,56,4,880,120
175,45.71339563862929,37,5,44,6,140,1310
176,39.1516103692066,38,4,33,6,90,1950
177,44.32725060827251,66,7,53,5,480,440
178,43.19168071950534,36,7,32,3,1320,610
179,41.45489361702128,36,3,30,5,1330,1600
180,43.05434782608695,49,5,60,7,730,10
181,46.380810488677,48,6,47,5,1140,580
182,49.79253112033195,68,7,45,7,930,820
183,51.69061876247505,50,6,69,7,300,720
184,43.608333333333334,36,3,59,5,10,110
185,65.99339735894358,67,6,42,5,1100,640
186,40.65966046887631,39,7,69,3,1270,60
187,37.69031273836766,32,5,42,3,900,430
188,42.29917061611374,36,4,43,5,540,1370
189,47.66497975708502,49,3,67,4,1070,920
190,54.798249452954046,65,7,48,4,1230,1510
191,49.67846607669617,33,5,60,5,410,960
192,38.92777777777778,45,3,63,3,480,240
193,43.003796095444685,30,7,36,7,670,1470
194,39.56493078444298,48,3,32,6,660,910
195,43.15895953757225,33,4,43,3,210,1390
196,50.45959595959596,58,6,68,6,770,710
197,37.193411264612116,36,6,36,3,570,390
198,47.70183887915937,49,5,54,4,1130,1510
199,37.65124555160142,54,3,38,3,220,1850
200,43.57557557557558,46,6,55,4,840,170
201,38.309164149043305,30,5,49,3,560,440
202,44.797783933518005,41,6,46,5,660,1480
203,42.2183908045977,42,4,66,5,1190,150
204,41.14409221902017,42,6,66,4,720,330
205,45.94456289978678,56,6,54,5,10,930
206,49.20314492137697,51,7,47,5,1170,1900
207,78.93320105820106,66,7,32,6,1030,700
208,45.40142517814727,40,6,31,7,1000,370
209,64.41196333815726,69,3,34,4,1260,1850
210,38.19807794981313,39,3,31,4,690,1830
211,44.54248366013072,63,6,60,6,60,580
212,42.02350427350427,54,4,32,7,740,1540
213,55.50725338491296,67,7,67,6,950,1950
214,52.83075157773953,68,6,58,6,950,840
215,53.17950853810912,61,7,57,6,1390,1970
216,35.881298992161256,49,3,33,5,240,660
217,47.996996996997,32,3,49,6,160,1780
218,40.416,50,6,46,4,480,310
219,69.96608832807571,52,4,39,5,1440,130
220,45.609708737864075,49,7,68,3,150,370
221,45.027262180974475,54,3,53,4,610,1990
222,44.405163853028796,47,3,60,4,230,800
223,40.666015625,50,6,50,3,630,500
224,48.91141897565071,40,6,56,6,1280,1470
225,55.53947368421053,70,4,55,5,1360,600
226,55.18946765884373,60,7,48,3,1440,570
227,39.39298245614035,46,7,48,3,90,200
228,38.22967032967033,31,6,32,7,450,460
229,48.834177215189875,46,6,58,4,1370,1990
230,44.131419939577036,56,4,52,3,160,1700
231,64.12306247064349,62,7,36,5,1380,1410
232,46.12710280373832,56,6,30,5,490,70
233,45.99581939799331,60,7,56,4,610,610
234,48.477551020408164,54,3,39,6,1040,1200
235,36.80294659300184,30,5,34,7,150,400
236,39.097074468085104,49,7,30,6,340,1920
237,68.99852289512556,64,6,31,5,1110,1230
238,53.855576739752145,65,6,54,6,1370,940
239,50.74354460093897,70,4,70,4,680,1060
240,42.824261275272164,69,3,56,5,390,260
241,44.509166666666665,48,3,69,6,800,400
242,51.43447975620374,32,6,51,6,1200,1840
243,53.729326513213984,54,6,66,6,1450,1880
244,42.21328671328671,40,5,34,6,1030,740
245,39.16315789473684,32,3,50,5,80,110
246,47.892071952031976,65,4,59,6,300,1780
247,39.999495967741936,34,3,36,5,810,1520
248,44.90221187427241,67,5,47,5,600,1850
249,50.2319391634981,60,3,49,5,1240,660
250,64.20576461168935,65,5,47,4,1330,150
251,49.385105028644176,32,4,57,4,510,1080
252,40.88376623376623,36,5,33,3,1090,460
253,41.080906148867314,40,3,58,5,1190,60
254,44.28400954653938,49,3,48,3,1290,940
255,44.84870378240544,52,3,43,3,1330,1960
256,50.921241050119335,68,7,44,4,390,30
257,51.535986452159186,51,7,57,7,1190,1300
258,42.41827266238401,65,4,45,6,230,1680
259,50.06280428432327,68,4,57,7,860,1910
260,38.44110671936759,55,5,37,5,90,1200
261,34.41242038216561,68,7,30,5,70,1370
262,41.203125,38,4,37,6,320,1300
263,39.13138189244384,33,4,47,4,950,550
264,47.7571189279732,56,5,55,7,590,1810
265,38.973684210526315,30,7,32,3,1030,800
266,41.7384140061792,57,4,49,4,550,440
267,48.40252138676272,43,6,60,4,1030,1940
268,50.65686274509804,55,3,43,5,1440,1330
269,42.385256691531374,34,4,32,7,1190,1190
270,51.093191694833415,69,3,66,3,990,1090
271,49.250608272506085,38,3,64,3,130,710
272,58.59956236323851,33,3,66,7,780,1440
273,52.87166324435318,64,6,60,7,800,1180
274,59.62909744050292,56,7,37,3,1380,1910
275,46.279584775086505,31,7,69,3,760,690
276,49.85914702581369,60,7,59,5,560,1600
277,62.938490214352285,66,6,37,3,1190,1410
278,49.206832298136646,52,6,60,6,540,1140
279,51.044846916774475,55,7,50,6,1230,1160
280,73.65632943568886,68,7,30,7,1230,1640
281,52.99913830245584,53,5,69,5,1200,1810
282,43.00325732899023,60,3,37,7,740,840
283,50.909013605442176,63,3,48,3,1200,1610
284,46.64078578110384,64,4,58,5,690,390
285,33.72494669509595,50,6,35,3,40,440
286,52.4229112833764,66,4,58,6,1150,1490
287,47.00476190476191,57,3,32,3,680,160
288,48.03585657370518,65,4,54,7,720,590
289,42.76259541984733,66,7,47,4,140,1280
290,49.14771395076202,64,7,57,7,660,230
291,47.843570843570845,62,4,64,4,810,430
292,49.8959512407488,35,6,59,4,1110,1950
293,49.13970588235294,69,5,48,4,850,590
294,50.23574561403509,55,4,70,4,110,870
295,42.803030303030305,66,3,64,3,200,480
296,44.962300628322865,59,4,41,4,950,1150
297,43.847446236559136,38,7,68,6,1320,330
298,37.94334277620396,33,3,31,3,980,1290
299,40.60123119015048,47,4,38,6,310,1440
300,34.57002457002457,60,5,32,5,100,760
301,48.27719298245614,42,7,62,5,190,740
302,36.7525641025641,30,6,36,4,270,520
303,57.88824318283415,57,6,40,7,1210,1950
304,50.912994980479645,57,4,57,7,1410,600
305,44.53968253968254,33,3,60,7,60,330
306,50.01476301476301,61,5,68,6,1040,260
307,49.66070460704607,70,5,58,6,650,1830
308,61.704782847718526,32,4,69,7,850,1220
309,39.38088235294118,39,7,44,3,410,270
310,49.49324324324324,64,7,46,3,650,90
311,44.79474940334129,52,7,46,5,80,1860
312,53.871244635193136,43,3,64,7,210,1920
313,47.41361256544503,65,3,57,7,590,180
314,51.71304347826087,63,5,62,6,1100,950
315,49.075782537067546,58,3,65,6,320,920
316,51.04161712247325,57,7,58,5,1300,490
317,47.20879120879121,70,7,54,5,630,600
318,40.01507092198582,33,7,37,3,960,190
319,44.02061855670103,54,3,53,3,290,1720
320,44.837176799440954,48,4,48,6,270,1420
321,47.88418708240535,52,6,37,7,910,480
322,43.59208045254557,64,3,48,4,660,990
323,46.29889455782313,37,7,40,7,1430,1290
324,46.151819322459225,66,5,49,4,770,860
325,49.343587316611455,50,7,51,5,1460,930
326,45.438669438669436,65,7,34,4,360,150
327,45.046031746031744,61,5,65,6,200,430
328,51.799103808812546,62,5,62,3,1300,150
329,48.91998083373263,57,6,40,3,1140,1060
330,54.6736641221374,67,6,55,3,1200,410
331,48.930648769574944,47,6,58,5,80,820
332,39.46650124069479,55,7,31,5,430,1980
333,57.5626678603402,69,5,44,4,1260,1730
334,44.6416918429003,64,4,46,5,620,1100
335,44.26673228346457,50,4,68,5,780,240
336,44.38880597014926,51,4,57,4,930,500
337,50.00481026189204,67,5,66,3,690,1300
338,44.79128137384412,38,3,47,6,350,1380
339,47.703789279112755,53,6,49,4,1080,1170
340,50.104191616766464,59,4,54,4,1490,530
341,36.675879396984925,34,5,33,5,220,620
342,49.57905982905983,66,7,70,3,770,730
343,44.447677672076104,47,6,35,3,1010,830
344,56.321696862571805,61,7,66,7,1220,1140
345,54.12684729064039,39,6,65,6,470,1300
346,65.27917981072555,31,5,54,5,110,1880
347,59.567275747508305,40,6,64,7,40,1980
348,65.64415156507414,58,6,37,5,1390,800
349,41.68354430379747,30,4,69,3,20,60
350,47.378776142525176,61,5,69,3,530,800
351,59.545913682277316,64,6,44,7,1230,1150
352,39.133159268929504,41,4,38,5,360,30
353,52.78826530612245,61,6,52,6,1240,1300
354,50.353329944077274,53,6,61,7,1030,960
355,40.91425046267736,69,5,37,5,470,1570
356,40.93492894540015,39,4,49,4,680,750
357,47.93814432989691,54,7,55,4,880,290
358,49.07629427792916,65,5,57,4,930,560
359,44.303914044512666,49,3,51,4,170,1170
360,47.86837294332724,45,7,49,6,1400,470
361,49.35758998435055,57,6,59,4,60,1600
362,42.83404514948139,37,3,42,7,450,1820
363,58.95934065934066,68,6,41,4,820,90
364,45.05161290322581,49,6,32,7,860,1260
365,37.16222961730449,31,4,65,5,1050,200
366,49.552490421455936,61,5,59,4,970,350
367,44.7384403036577,49,4,67,4,1410,270
368,46.513822688274544,57,3,45,6,910,1670
369,42.91021967526265,56,7,36,7,470,620
370,60.281135049921176,31,4,67,5,910,1660
371,40.83229813664596,35,4,38,6,960,20
372,39.31782178217822,45,4,40,5,130,880
373,42.09260337798486,68,4,34,7,550,1300
374,45.83008181246067,33,5,50,3,410,1500
375,48.73773987206823,55,6,49,4,1290,1770
376,42.46762589928058,58,7,69,3,170,120
377,73.64635535307517,63,5,30,5,1320,900
378,51.50107991360691,62,3,59,7,860,70
379,44.05868945868946,58,4,47,4,580,1420
380,43.13347921225383,40,5,48,3,430,1010
381,33.63846153846154,34,5,59,6,120,10
382,53.84893617021277,58,4,67,7,1300,1910
383,42.3150826446281,41,5,48,3,180,800
384,56.33115468409586,58,7,47,6,1300,720
385,39.806837606837604,37,6,43,3,560,620
386,39.94486560992419,67,5,36,7,270,1590
387,51.424651372019795,52,6,41,7,1080,1290
388,60.701866404715126,42,5,30,5,1300,960
389,43.86808322266489,36,6,40,5,1120,1540
390,36.77777777777778,30,4,51,5,1140,100
391,53.91916488222698,55,7,66,7,750,1890
392,51.00830889540567,55,4,63,7,900,1680
393,45.44789915966386,40,4,44,6,10,1510
394,48.13626978664831,49,3,61,5,310,1180
395,53.3498003992016,52,7,68,5,860,1660
396,40.358620689655176,43,7,36,4,320,1160
397,36.9837786259542,42,4,32,5,350,720
398,47.02078853046595,50,4,64,7,690,750
399,45.290844714213456,53,4,40,7,800,1800
400,44.3059796437659,36,6,32,5,1130,460
401,54.1496062992126,61,6,70,4,1190,1820
402,47.602316602316606,55,5,46,3,1430,1150
403,45.097931034482755,40,6,35,5,1080,370
404,42.63046683046683,32,3,57,4,1470,860
405,72.10677083333333,66,3,36,5,1440,600
406,47.73866666666667,38,3,53,6,340,1770
407,44.271300448430495,33,7,43,5,720,1100
408,33.24406224406224,60,3,31,4,40,1940
409,48.63208993357179,56,7,53,5,770,1390
410,63.92724196277496,56,7,46,5,1370,20
411,47.25234962406015,52,6,51,4,970,1160
412,42.646569646569645,37,6,41,4,20,950
413,54.80736301369863,62,6,69,5,1220,1220
414,43.972296693476316,63,5,47,5,560,630
415,47.33228840125392,64,6,61,7,330,670
416,43.96061479346782,39,7,55,7,990,80
417,38.95232120451694,40,7,40,3,220,620
418,40.833539603960396,51,4,38,6,430,1830
419,41.04086021505376,30,4,39,7,970,890
420,46.38306451612903,65,3,59,3,560,1260
421,47.29318181818182,44,3,60,7,1450,1070
422,44.114583333333336,48,5,60,3,1060,360
423,37.15414507772021,42,5,39,3,20,790
424,48.863072776280326,69,4,58,7,660,1930
425,41.88220551378446,60,5,40,7,380,460
426,45.30875122910521,35,4,53,5,930,1400
427,50.13376683697167,68,3,53,7,970,1780
428,41.20413436692507,48,4,34,5,750,1210
429,58.6352063213345,55,7,42,7,1390,1850
430,53.29940666362391,64,4,49,5,1490,1050
431,53.08620689655172,61,7,32,5,680,190
432,48.141820580474935,34,7,47,7,340,1420
433,41.3732970027248,38,3,43,5,1150,720
434,44.88386433710175,58,7,45,3,770,1940
435,52.635714285714286,68,4,66,7,660,1740
436,44.53028798411122,65,7,33,4,520,540
437,39.64213787761425,43,7,34,4,490,850
438,42.77852004110997,54,4,30,5,770,1220
439,43.341007194244604,42,5,45,3,910,1800
440,53.571612903225805,68,3,60,7,1190,1310
441,39.598784194528875,52,7,38,7,270,400
442,39.50409836065574,51,7,30,7,80,170
443,42.20982142857143,52,5,64,6,600,80
444,43.740196078431374,65,5,41,3,640,790
445,53.02281368821293,64,5,53,6,1310,1740
446,60.24592391304348,62,4,40,7,1290,1240
447,38.73328831870358,34,5,34,4,610,950
448,37.3475,49,4,38,3,230,170
449,38.77265625,53,5,35,4,320,960
450,40.26235741444867,60,4,58,5,90,450
451,35.585585585585584,31,4,43,4,200,170
452,37.69206349206349,40,5,45,4,150,190
453,47.49768875192604,38,5,60,3,780,1550
454,51.566379700951515,57,6,69,3,1330,1040
455,39.52995066948555,60,6,30,3,530,930
456,48.25247524752475,58,3,53,6,1040,410
457,48.38048780487805,62,5,64,5,830,230
458,51.3,64,6,61,3,980,50
459,55.84156002437538,31,3,56,4,470,1510
460,45.365807962529274,51,3,43,6,960,1750
461,42.01648351648352,42,3,39,3,1280,1890
462,40.74719432959244,57,6,37,4,520,1950
463,45.11622962437987,69,5,52,7,250,1830
464,38.148073022312374,30,6,36,6,460,540
465,54.47511061946903,61,7,70,5,700,1530
466,45.777027027027025,38,3,55,5,1260,1440
467,42.653349723417335,65,3,30,5,680,990
468,39.88731343283582,46,5,37,5,170,1540
469,38.79778597785978,61,4,32,6,340,1060
470,43.66331096196868,50,5,41,7,620,1850
471,52.58808510638298,58,3,70,5,1250,1710
472,40.99825479930192,44,6,42,5,350,850
473,55.74953271028038,68,7,62,4,1420,460
474,46.80442324371206,44,7,49,3,1130,1770
475,42.353637901861255,36,3,37,6,1360,1890
476,60.659335727109514,52,6,36,6,1490,1250
477,43.262458471760795,37,5,38,7,30,1650
478,61.00925925925926,65,7,53,7,1420,150
479,68.3089390962672,69,4,32,6,1170,1740
480,51.366298607777246,50,7,62,6,930,1610
481,49.90273556231003,41,6,66,6,660,1040
482,49.48249359521776,61,7,50,7,800,400
483,46.74125874125874,45,6,54,6,880,1010
484,47.296320630749015,68,3,64,3,370,1940
485,58.76840565577767,63,3,32,6,900,1220
486,39.57247828991316,42,5,37,3,330,1400
487,64.06418383518225,35,5,64,6,140,1840
488,49.64594127806563,55,4,55,6,1190,1520
489,49.549766718507,61,6,60,5,80,1960
490,52.84846856528748,64,3,60,7,1440,660
491,46.34478527607362,53,6,42,3,770,80
492,42.50708833151581,32,5,63,4,1340,660
493,59.2256049960968,33,5,56,5,110,1330
494,42.765129073212016,41,3,33,4,1470,1430
495,60.90673575129534,43,6,32,4,1080,470
496,54.672525439407956,64,5,50,7,1360,1020
497,65.7725527831094,61,4,31,4,1230,1360
498,40.004777070063696,36,6,55,3,900,360
499,40.89141414141414,45,3,30,4,900,1080
500,44.67198581560284,43,4,48,4,1210,1090
501,39.95820895522388,35,5,69,4,1060,280
502,42.381142857142855,51,4,35,5,750,1010
503,68.60493119266054,53,3,30,5,1210,800
504,53.308300395256914,68,3,50,5,970,320
505,45.908455181182454,66,5,53,4,510,1090
506,50.13745173745174,67,4,65,5,90,1970
507,37.03508771929825,44,3,30,5,280,310
508,43.31222123104371,31,3,51,4,320,810
509,53.261818181818185,47,7,67,5,190,910
510,33.96923076923077,48,3,38,5,10,120
511,56.5030534351145,66,4,67,7,1340,150
512,41.721359940872134,65,3,47,6,170,1480
513,44.85527328714396,69,7,52,4,110,1290
514,45.49009900990099,42,6,68,7,200,410
515,40.04723837209303,54,3,38,7,190,1720
516,39.94444444444444,56,4,56,3,50,40
517,40.650345622119815,53,4,39,3,550,1330
518,44.33794466403162,51,3,42,4,1130,960
519,74.28200253485424,69,3,33,4,1010,690
520,43.18164188752424,44,5,47,3,390,1300
521,53.2777534006143,59,5,61,7,1110,1170
522,50.0676532769556,36,5,56,6,50,970
523,39.2373595505618,54,6,33,6,260,1270
524,55.26449275362319,67,6,50,5,1010,370
525,65.64233576642336,40,4,31,6,1230,550
526,46.254756871035944,43,5,65,6,370,620
527,81.90132158590309,30,6,68,5,170,1870
528,50.23765690376569,49,6,62,4,1460,1420
529,43.04269293924467,36,7,39,3,30,1450
530,44.33936170212766,39,5,46,6,1360,710
531,54.98174831892411,38,7,69,7,990,1490
532,34.881025641025644,52,5,32,3,290,760
533,41.36901408450704,69,4,39,6,200,190
534,37.84347826086957,33,3,46,4,230,370
535,52.33500753390256,64,4,65,7,840,1580
536,37.251018744906276,63,4,30,7,260,980
537,49.5835,65,5,54,7,820,1830
538,50.00328947368421,52,3,40,4,1240,960
539,44.211420481359134,43,3,43,7,930,1840
540,60.031013094417645,34,3,65,3,310,1330
541,84.7795210569777,63,3,32,3,1370,310
542,74.7296437659033,50,5,30,7,1470,610
543,38.329243353783234,39,7,39,7,80,420
544,39.70698051948052,68,4,44,6,60,1430
545,46.56989247311828,63,7,31,7,160,40
546,47.068746952706,53,4,57,3,1200,920
547,41.0368516833485,36,3,30,6,1050,1700
548,40.895270270270274,48,6,40,5,530,720
549,50.949742268041234,51,6,32,4,810,30
550,37.44101123595506,33,7,48,3,200,170
551,36.052412645590685,57,4,34,6,20,1270
552,48.714385474860336,53,7,60,3,350,1130
553,39.016927083333336,42,4,31,7,360,1330
554,52.031050616758826,56,6,57,7,1300,1220
555,47.18499717992104,66,3,62,5,560,1690
556,89.2001811594203,66,6,36,6,1290,190
557,64.27911646586345,53,5,32,4,1320,1000
558,46.120856705762364,46,3,58,5,810,1460
559,37.559036144578315,48,4,35,4,70,1660
560,57.06875,35,7,69,4,860,1730
561,53.13146654010441,64,6,69,4,1000,1670
562,44.02739726027397,43,7,39,7,490,1720
563,54.04984740590031,65,3,41,6,840,160
564,50.49232012934519,67,3,64,6,910,410
565,37.18125,39,5,41,3,370,300
566,50.66390243902439,47,3,70,4,940,1380
567,49.29818538499264,58,7,57,4,880,1220
568,49.89340101522843,54,6,58,3,1300,1640
569,40.97021276595745,61,3,32,4,710,1820
570,38.032967032967036,49,4,51,4,120,80
571,39.689655172413794,34,6,32,6,20,1050
572,45.033187772925764,67,5,48,7,490,660
573,42.03478260869565,42,5,59,6,620,300
574,49.03411306042885,59,5,65,6,930,140
575,39.48837209302326,50,6,37,3,330,1320
576,72.47645051194539,62,3,36,5,1310,470
577,39.45744680851064,66,5,38,4,170,300
578,54.75363636363636,54,6,37,4,1020,1920
579,54.15673848753697,55,7,64,6,1280,1700
580,38.77730870712401,33,4,35,3,720,1620
581,51.246085011185684,61,6,52,7,1080,1290
582,62.52517985611511,58,4,32,5,950,880
583,49.509372453137736,40,4,68,7,410,840
584,70.62752016129032,70,6,30,3,1060,1390
585,44.849633251833744,69,7,61,4,120,700
586,58.89123595505618,66,7,43,4,1450,1700
587,49.947523295733205,61,5,63,4,850,1860
588,42.0716723549488,68,3,40,6,400,490
589,45.76237085372485,65,6,46,5,720,1550
590,41.98461538461538,50,7,33,6,320,170
591,44.09281678773204,31,4,48,4,320,960
592,52.86359649122807,46,4,69,7,1140,1350
593,39.51682368775236,40,5,41,4,670,90
594,48.04205378973105,35,7,61,7,1400,900
595,45.553540587219345,66,3,56,5,620,550
596,44.75192604006163,68,7,51,5,130,1230
597,48.91139240506329,49,6,35,3,1030,1030
598,52.991959798994976,48,3,65,5,40,1040
599,42.29189189189189,37,5,41,4,80,1030
600,37.26842105263158,36,4,43,6,570,190
601,44.060842433697346,61,7,46,4,340,310
602,36.60886319845857,31,3,56,7,400,140
603,38.303703703703704,32,3,45,4,890,460
604,43.575568181818184,41,6,50,3,1110,660
605,50.61494252873563,66,6,65,5,230,1180
606,46.0754877014419,40,3,51,6,1250,1900
607,42.9009900990099,63,3,64,5,250,270
608,44.99922118380062,43,4,43,4,1250,110
609,42.77437020810515,42,4,44,7,50,930
610,38.32496075353218,61,6,44,3,200,440
